First Matching Affiliation from Corresponding Author,First Matching Corresponding Author,Institution Guess,doi,Url to publisher,Url to fulltext in Rero Doc,Article Title,Article Subtitle,Authors,Year,Journal Title,All Affiliations,Publisher,Date of Allowed Open Access Publication (YYYY-MM-DD),Volume,Issue,Start Page,End Page,ISSN (print),ISSN (electronic),Copyright type,Copyright / Licence,Source,Link to Swissbib,Metadata in MARC XML,Metadata in Dublin Core,Metadata in Json-Marc,Comment
"Department of Medical Biochemistry, University of Geneva, 1211, Geneva 4, Switzerland E-mail: patrick.muzzin@medecine.unige.ch","Muzzin, Patrick",unige,10.1023/A:1005448423731,https://doi.org/10.1023/A:1005448423731,,Uncoupling Protein 3: Its Possible Biological Role and Mode of Regulation in Rodents and Humans,,"Muzzin, Patrick;Boss, Olivier;Giacobino, Jean-Paul",1999,Journal of Bioenergetics and Biomembranes,"Department of Medical Biochemistry, University of Geneva, 1211, Geneva 4, Switzerland E-mail: patrick.muzzin@medecine.unige.ch;Division of Endocrinology, Beth Israel Deaconess Medical Center, Harvard Medical School, 02215, Boston, Massachusetts;Department of Medical Biochemistry, University of Geneva, 1211, Geneva 4, Switzerland",Kluwer Academic Publishers-Plenum Publishers,,31,5,467,473,0145-479X,1573-6881,copyright,"Plenum Publishing Corporation, 1999",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101023A1005448423731,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1005448423731&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1005448423731&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1005448423731&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Centre alpien de Phytogéographie, Fondation J.-M. Aubert, CH-1938, Champex Conservatoire et Jardin botaniques, Case postale 60, CH-1292, Chambésy, Switzerland E-mail: theurillat@cjb.unige.ch","Theurillat, Jean-Paul",unige,10.1007/BF02803646,https://doi.org/10.1007/BF02803646,,Index of names of syntaxa typified in 1994,,"Theurillat, Jean-Paul;Moravec, Jaroslav",1998,Folia Geobotanica,"Centre alpien de Phytogéographie, Fondation J.-M. Aubert, CH-1938, Champex Conservatoire et Jardin botaniques, Case postale 60, CH-1292, Chambésy, Switzerland E-mail: theurillat@cjb.unige.ch;Institute of Botany, Academy of Sciences of the Czech Republic, CZ-252 43, Průhonice, Czech Republic",Springer Netherlands,,33,4,475,480,1211-9520,1874-9348,copyright,"Institute of Botany, 1998",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007BF02803646,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF02803646&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF02803646&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF02803646&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Biologie moléculaire et Hormonologie végétales, Institut de Botanique B 22, Univ. de Liège, Sart Tilman, B-4000, Liège, Belgium Physiologie végétale, Univ. de Genève, 3, pl. de l'Université, CH-1211, Genève, 4, Switzerland E-mail: Th.Gaspar@ulg.ac.be","Gaspar, Thomas",unige,10.1007/s11627-000-0033-3,https://doi.org/10.1007/s11627-000-0033-3,,Special symposium: In vitro plant recalcitrance loss of plant organogenic totipotency in the course of In vitro neoplastic progression,,"Gaspar, Thomas;Kevers, Claire;Bisbis, Badia;Franck, Thierry;Crevecoeur, Michèle;Greppin, Hubert;Dommes, Jacques",2000,In Vitro Cellular & Developmental Biology - Plant,"Biologie moléculaire et Hormonologie végétales, Institut de Botanique B 22, Univ. de Liège, Sart Tilman, B-4000, Liège, Belgium Physiologie végétale, Univ. de Genève, 3, pl. de l'Université, CH-1211, Genève, 4, Switzerland E-mail: Th.Gaspar@ulg.ac.be;Biologie moléculaire et Hormonologie végétales, Institut de Botanique B 22, Univ. de Liège, Sart Tilman, B-4000, Liège, Belgium;Biologie moléculaire et Hormonologie végétales, Institut de Botanique B 22, Univ. de Liège, Sart Tilman, B-4000, Liège, Belgium;Biologie moléculaire et Hormonologie végétales, Institut de Botanique B 22, Univ. de Liège, Sart Tilman, B-4000, Liège, Belgium;Physiologie végétale, Univ. de Genève, 3, pl. de l'Université, CH-1211, Genève, 4, Switzerland;Physiologie végétale, Univ. de Genève, 3, pl. de l'Université, CH-1211, Genève, 4, Switzerland;Biologie moléculaire et Hormonologie végétales, Institut de Botanique B 22, Univ. de Liège, Sart Tilman, B-4000, Liège, Belgium",Springer-Verlag,,36,3,171,181,1054-5476,1475-2689,copyright,"Society for In Vitro Biology, 2000",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s1162700000333,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1162700000333&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1162700000333&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s1162700000333&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University of Geneva, Switzerland E-mail: Alain.Quiamzade@pse.unige.ch","Quiamzade, Alain",unige,10.1023/A:1011388821962,https://doi.org/10.1023/A:1011388821962,,Social Influence Dynamics in Aptitude Tasks,,"Quiamzade, Alain;Mugny, Gabriel",2001,Social Psychology of Education,"University of Geneva, Switzerland E-mail: Alain.Quiamzade@pse.unige.ch;University of Geneva, Switzerland",Kluwer Academic Publishers,,4,3-4,311,334,1381-2890,1573-1928,copyright,"Kluwer Academic Publishers, 2001",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101023A1011388821962,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1011388821962&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1011388821962&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1011388821962&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Hematology, Geneva University Hospital, 1211, Geneva 14, Switzerland","Zubler, Rudolf",unige,10.1007/s281-001-8162-9,https://doi.org/10.1007/s281-001-8162-9,,Introduction,,"Zubler, Rudolf",2001,Springer Seminars in Immunopathology,"Division of Hematology, Geneva University Hospital, 1211, Geneva 14, Switzerland",Springer-Verlag,,23,4,331,332,0344-4325,1432-2196,copyright,"Springer-Verlag, 2001",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s28100181629,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s28100181629&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s28100181629&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s28100181629&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Biology of Growth and reproduction, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland Department of Pediatrics, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland Division of Neuropsychiatry, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland E-mail: aubert@cmu.unige.ch","Gruaz, Nadine M.",unige,10.1007/BF02738796,https://doi.org/10.1007/BF02738796,,"Effects of constant infusion with insulin-like growth factor-I (IGF-I) to immature female rats on body weight gain, tissue growth, and sexual function",Evidence that such treatment does not affect sexual maturation or fertility,"Gruaz, Nadine M.;D'Allèves, Violaine;Charnay, Yves;Skotther, Anna;Ekvärn, Sven;Fryklund, Linda;Aubert, Michel L.",1997,Endocrine,"Division of Biology of Growth and reproduction, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland Department of Pediatrics, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland Division of Neuropsychiatry, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland E-mail: aubert@cmu.unige.ch;Division of Biology of Growth and reproduction, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland;Department of Psychiatry, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland;Pharmacia & Upjohn, Stockholm, Sweden;Pharmacia & Upjohn, Stockholm, Sweden;Pharmacia & Upjohn, Stockholm, Sweden;Division of Biology of Growth and reproduction, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland Department of Pediatrics, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland Division of Neuropsychiatry, University of Geneva School of Medicine, 1211, Geneva 14, Switzerland",Humana Press,,6,1,11,19,1355-008X,1559-0100,copyright,"Humana Press Inc, 1997",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007BF02738796,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF02738796&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF02738796&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF02738796&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Infectious Diseases, Hôpital Cantonal Universitaire, CH-1211, Geneva, Switzerland","Ninet, B.",unige,10.1007/BF01708245,https://doi.org/10.1007/BF01708245,,Detection of Mycobacterium avium-intracellulare in the blood of HTV-infected patients by a commercial polymerase chain reaction kit,,"Ninet, B.;Auckenthaler, R.;Rohner, P.;Delaspre, O.;Hirschel, B.",1997,European Journal of Clinical Microbiology and Infectious Diseases,"Division of Infectious Diseases, Hôpital Cantonal Universitaire, CH-1211, Geneva, Switzerland;Division of Infectious Diseases, Hôpital Cantonal Universitaire, CH-1211, Geneva, Switzerland;Division of Infectious Diseases, Hôpital Cantonal Universitaire, CH-1211, Geneva, Switzerland;Division of Infectious Diseases, Hôpital Cantonal Universitaire, CH-1211, Geneva, Switzerland;Division of Infectious Diseases, Hôpital Cantonal Universitaire, CH-1211, Geneva, Switzerland",Springer-Verlag,,16,7,549,551,0934-9723,1435-4373,copyright,"MMV Medizin Verlag GmbH, 1997",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007BF01708245,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF01708245&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF01708245&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007BF01708245&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Entomology, NYS Agricultural Experiment Station, Cornell University, Geneva, 14456, New York E-mail: cel1@cornell.edu","Linn Jr., Charles",unige,10.1023/A:1022677827233,https://doi.org/10.1023/A:1022677827233,,Identification of Host Fruit Volatiles from Hawthorn ( Crataegus spp.) Attractive to Hawthorn-Origin Rhagoletis pomonella Flies,,"Nojima, Satoshi;Linn Jr., Charles;Morris, Bruce;Zhang, Aijun;Roelofs, Wendell",2003,Journal of Chemical Ecology,"Department of Entomology, NYS Agricultural Experiment Station, Cornell University, Geneva, 14456, New York;Department of Entomology, NYS Agricultural Experiment Station, Cornell University, Geneva, 14456, New York E-mail: cel1@cornell.edu;Department of Entomology, NYS Agricultural Experiment Station, Cornell University, 14456, Geneva, New York Department of Entomology, North Dakota State University, PO Box 5346, 58105, Fargo, North Dakota;USDA-ARS-PSI, Insect Chemical Ecology Lab., 20705, Beltsville, Maryland;Department of Entomology, NYS Agricultural Experiment Station, Cornell University, 14456, Geneva, New York",Kluwer Academic Publishers-Plenum Publishers,,29,2,321,336,0098-0331,1573-1561,copyright,"Plenum Publishing Corporation, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101023A1022677827233,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1022677827233&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1022677827233&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101023A1022677827233&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Division of Clinical Pharmacology and Toxicology, University Hospital Geneva, Micheli-du-Crest 24, 1205, Geneva, Switzerland E-mail: francois.girardin@hcuge.ch","Girardin, François",unige,10.1007/s00228-003-0628-9,https://doi.org/10.1007/s00228-003-0628-9,,Rofecoxib interaction with oral anticoagulant acenocoumarol,,"Girardin, François;Siegenthaler, Michèle;De Moerloose, Philippe;Desmeules, Jules",2003,European Journal of Clinical Pharmacology,"Division of Clinical Pharmacology and Toxicology, University Hospital Geneva, Micheli-du-Crest 24, 1205, Geneva, Switzerland E-mail: francois.girardin@hcuge.ch;Hemostasis Unit, Division of Angiology and Haemostasis, Department of Medicine, University Hospital Geneva, 1205, Geneva, Switzerland;Hemostasis Unit, Division of Angiology and Haemostasis, Department of Medicine, University Hospital Geneva, 1205, Geneva, Switzerland;Division of Clinical Pharmacology and Toxicology, University Hospital Geneva, Micheli-du-Crest 24, 1205, Geneva, Switzerland",Springer-Verlag,,59,5-6,489,490,0031-6970,1432-1041,copyright,"Springer-Verlag, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0022800306289,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0022800306289&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0022800306289&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0022800306289&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"Department of Molecular Biology, University of Geneva, Quai Ernest-Ansermet 30, 1211, Geneva, Switzerland E-mail: susan.gasser@molbio.unige.ch","Gasser, S. M.",unige,10.1007/s00018-003-3246-x,https://doi.org/10.1007/s00018-003-3246-x,,Long-range silencing and position effects at telomeres and centromeres: parallels and differences,,"Perrod, S.;Gasser, S. M.",2003,Cellular and Molecular Life Sciences CMLS,"Department of Molecular Biology, University of Geneva, Quai Ernest-Ansermet 30, 1211, Geneva, Switzerland;Department of Molecular Biology, University of Geneva, Quai Ernest-Ansermet 30, 1211, Geneva, Switzerland E-mail: susan.gasser@molbio.unige.ch",Birkhäuser-Verlag,,60,11,2303,2318,1420-682X,1420-9071,copyright,"Birkhäuser-Verlag Basel, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s000180033246x,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000180033246x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000180033246x&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s000180033246x&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University Hospital Geneva (HUG), 6, rue Willy-Donze, 1121, Geneva 14, Switzerland E-mail: Susanne.Suter@hcuge.ch","Suter, Susanne",unige,10.1007/s00431-003-1244-5,https://doi.org/10.1007/s00431-003-1244-5,,"Smith OP, Hann IM (eds): Essential paediatric haematology","M. Dunitz, London, 2002. X 241 pp with illustrations and tables (ISBN 90-5823-179-8), US$ 68","Suter, Susanne",2003,European Journal of Pediatrics,"University Hospital Geneva (HUG), 6, rue Willy-Donze, 1121, Geneva 14, Switzerland E-mail: Susanne.Suter@hcuge.ch",Springer-Verlag,,162,10,733,733,0340-6199,1432-1076,copyright,"Springer-Verlag, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0043100312445,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0043100312445&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0043100312445&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0043100312445&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
"University Hospital Geneva (HUG), 6, rue Willy-Donze, 1121, Geneva 14, Switzerland E-mail: Susanne.Suter@hcuge.ch","Suter, Susanne",unige,10.1007/s00431-003-1245-4,https://doi.org/10.1007/s00431-003-1245-4,,"Lissauer T, Clayden G: Illustrated textbook of paediatrics, 2nd edition","Mosby, Edinburgh, 2001, IX 410 pp with illustrations and tables (ISBN 0-7234-3243-0), US$ 46.95","Suter, Susanne",2003,European Journal of Pediatrics,"University Hospital Geneva (HUG), 6, rue Willy-Donze, 1121, Geneva 14, Switzerland E-mail: Susanne.Suter@hcuge.ch",Springer-Verlag,,162,11,817,817,0340-6199,1432-1076,copyright,"Springer-Verlag, 2003",springer,https://www.swissbib.ch/Search/Results?lookfor=nationallicencespringer101007s0043100312454,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0043100312454&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fmarcxml-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0043100312454&operation=searchRetrieve&recordSchema=info%3Asrw%2Fschema%2F1%2Fdc-v1.1-light&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,http://sru.swissbib.ch/sru/search/defaultdb?query=+dc.anywhere+exact+NATIONALLICENCEspringer101007s0043100312454&operation=searchRetrieve&recordSchema=info%3Asru%2Fschema%2Fjson&maximumRecords=10&startRecord=0&recordPacking=XML&availableDBs=defaultdb&sortKeys=Submit+query,It was possible to publish this article open access thanks to a Swiss National Licence with the Publisher
